*--SKJ[2009/05/11 08:14:00]SKJ--* 7700
*--SKJ[2009/05/11 08:15:00]SKJ--* 7800
*--SKJ[2009/05/11 08:16:00]SKJ--* 7900
*--SKJ[2009/05/11 08:17:00]SKJ--* 8000
*--SKJ[2009/05/11 08:18:00]SKJ--* 8100
*--SKJ[2009/05/11 08:19:00]SKJ--* 8300
*--SKJ[2009/05/11 08:20:00]SKJ--* 8400
*--SKJ[2009/05/11 08:21:00]SKJ--* 8500
*--SKJ[2009/05/11 08:22:00]SKJ--* 8600
*--SKJ[2009/05/11 08:23:00]SKJ--* 8700
*--SKJ[2009/05/11 08:24:00]SKJ--* 8800
*--SKJ[2009/05/11 08:25:00]SKJ--* 8900
*--SKJ[2009/05/11 08:26:00]SKJ--* 9000
*--SKJ[2009/05/11 08:27:00]SKJ--* 9000
*--SKJ[2009/05/11 08:28:00]SKJ--* 9100
*--SKJ[2009/05/11 08:29:00]SKJ--* 9200
*--SKJ[2009/05/11 08:30:00]SKJ--* 9300
*--SKJ[2009/05/11 08:31:00]SKJ--* 9300
*--SKJ[2009/05/11 08:32:00]SKJ--* 9400
*--SKJ[2009/05/11 08:33:00]SKJ--* 9500
*--SKJ[2009/05/11 08:34:00]SKJ--* 9500
*--SKJ[2009/05/11 08:35:00]SKJ--* 9600
*--SKJ[2009/05/11 08:36:00]SKJ--* 9600
*--SKJ[2009/05/11 08:37:00]SKJ--* 9700
*--SKJ[2009/05/11 08:38:00]SKJ--* 9700
*--SKJ[2009/05/11 08:39:00]SKJ--* 9800
*--SKJ[2009/05/11 08:40:00]SKJ--* 9800
*--SKJ[2009/05/11 08:41:00]SKJ--* 9800
*--SKJ[2009/05/11 08:42:00]SKJ--* 9900
*--SKJ[2009/05/11 08:43:00]SKJ--* 9900
*--SKJ[2009/05/11 08:44:00]SKJ--* 9900
*--SKJ[2009/05/11 08:45:00]SKJ--* 9900
*--SKJ[2009/05/11 08:46:00]SKJ--* 9900
*--SKJ[2009/05/11 08:47:00]SKJ--* 9900
*--SKJ[2009/05/11 08:48:00]SKJ--* 9900
*--SKJ[2009/05/11 08:49:00]SKJ--* 9900
*--SKJ[2009/05/11 08:50:00]SKJ--* 9900
*--SKJ[2009/05/11 08:51:00]SKJ--* 9900
*--SKJ[2009/05/11 08:52:00]SKJ--* 9900
*--SKJ[2009/05/11 08:53:00]SKJ--* 9900
*--SKJ[2009/05/11 08:54:00]SKJ--* 9900
*--SKJ[2009/05/11 08:55:00]SKJ--* 9900
*--SKJ[2009/05/11 08:56:00]SKJ--* 9800
*--SKJ[2009/05/11 08:57:00]SKJ--* 9800
*--SKJ[2009/05/11 08:58:00]SKJ--* 9800
*--SKJ[2009/05/11 08:59:00]SKJ--* 9700
*--SKJ[2009/05/11 09:00:00]SKJ--* 9700
*--SKJ[2009/05/11 09:01:00]SKJ--* 9600
*--SKJ[2009/05/11 09:02:00]SKJ--* 9600
*--SKJ[2009/05/11 09:03:00]SKJ--* 9500
*--SKJ[2009/05/11 09:04:00]SKJ--* 9500
*--SKJ[2009/05/11 09:05:00]SKJ--* 9400
*--SKJ[2009/05/11 09:06:00]SKJ--* 9300
*--SKJ[2009/05/11 09:07:00]SKJ--* 9300
*--SKJ[2009/05/11 09:08:00]SKJ--* 9200
*--SKJ[2009/05/11 09:09:00]SKJ--* 9100
*--SKJ[2009/05/11 09:10:00]SKJ--* 9000
*--SKJ[2009/05/11 09:11:00]SKJ--* 9000
*--SKJ[2009/05/11 09:12:00]SKJ--* 8900
*--SKJ[2009/05/11 09:13:00]SKJ--* 8800
*--SKJ[2009/05/11 09:14:00]SKJ--* 8700
*--SKJ[2009/05/11 09:15:00]SKJ--* 8600
*--SKJ[2009/05/11 09:16:00]SKJ--* 8500
*--SKJ[2009/05/11 09:17:00]SKJ--* 8400
*--SKJ[2009/05/11 09:18:00]SKJ--* 8300
*--SKJ[2009/05/11 09:19:00]SKJ--* 8200
*--SKJ[2009/05/11 09:20:00]SKJ--* 8000
*--SKJ[2009/05/11 09:21:00]SKJ--* 7900
*--SKJ[2009/05/11 09:22:00]SKJ--* 7800
*--SKJ[2009/05/11 09:23:00]SKJ--* 7700
*--SKJ[2009/05/11 09:24:00]SKJ--* 7500
*--SKJ[2009/05/11 09:25:00]SKJ--* 7400
*--SKJ[2009/05/11 09:26:00]SKJ--* 7300
*--SKJ[2009/05/11 09:27:00]SKJ--* 7100
*--SKJ[2009/05/11 09:28:00]SKJ--* 7000
*--SKJ[2009/05/11 09:29:00]SKJ--* 6900
*--SKJ[2009/05/11 09:30:00]SKJ--* 6700
*--SKJ[2009/05/11 09:31:00]SKJ--* 6600
*--SKJ[2009/05/11 09:32:00]SKJ--* 6400
*--SKJ[2009/05/11 09:33:00]SKJ--* 6300
*--SKJ[2009/05/11 09:34:00]SKJ--* 6100
*--SKJ[2009/05/11 09:35:00]SKJ--* 5900
*--SKJ[2009/05/11 09:36:00]SKJ--* 5800
*--SKJ[2009/05/11 09:37:00]SKJ--* 5600
*--SKJ[2009/05/11 09:38:00]SKJ--* 5400
*--SKJ[2009/05/11 09:39:00]SKJ--* 5300
*--SKJ[2009/05/11 09:40:00]SKJ--* 5100
*--SKJ[2009/05/11 09:41:00]SKJ--* 4900
*--SKJ[2009/05/11 09:42:00]SKJ--* 4800
*--SKJ[2009/05/11 09:43:00]SKJ--* 4600
*--SKJ[2009/05/11 09:44:00]SKJ--* 4400
*--SKJ[2009/05/11 09:45:00]SKJ--* 4200
*--SKJ[2009/05/11 09:46:00]SKJ--* 4000
*--SKJ[2009/05/11 09:47:00]SKJ--* 3900
*--SKJ[2009/05/11 09:48:00]SKJ--* 3700
*--SKJ[2009/05/11 09:49:00]SKJ--* 3500
*--SKJ[2009/05/11 09:50:00]SKJ--* 3300
*--SKJ[2009/05/11 09:51:00]SKJ--* 3100
*--SKJ[2009/05/11 09:52:00]SKJ--* 2900
*--SKJ[2009/05/11 09:53:00]SKJ--* 2700
*--SKJ[2009/05/11 09:54:00]SKJ--* 2500
*--SKJ[2009/05/11 09:55:00]SKJ--* 2300
*--SKJ[2009/05/11 09:56:00]SKJ--* 2100
*--SKJ[2009/05/11 09:57:00]SKJ--* 2000
*--SKJ[2009/05/11 09:58:00]SKJ--* 1800
*--SKJ[2009/05/11 09:59:00]SKJ--* 1600
*--SKJ[2009/05/11 10:00:00]SKJ--* 1400
*--SKJ[2009/05/11 10:01:00]SKJ--* 1200
*--SKJ[2009/05/11 10:02:00]SKJ--* 1000
*--SKJ[2009/05/11 10:03:00]SKJ--* 800
*--SKJ[2009/05/11 10:04:00]SKJ--* 600
*--SKJ[2009/05/11 10:05:00]SKJ--* 400
*--SKJ[2009/05/11 10:06:00]SKJ--* 200
*--SKJ[2009/05/11 10:07:00]SKJ--* 0
*--SKJ[2009/05/11 10:08:00]SKJ--* -100
*--SKJ[2009/05/11 10:09:00]SKJ--* -300
*--SKJ[2009/05/11 10:10:00]SKJ--* -500
*--SKJ[2009/05/11 10:11:00]SKJ--* -700
*--SKJ[2009/05/11 10:12:00]SKJ--* -900
*--SKJ[2009/05/11 10:13:00]SKJ--* -1100
*--SKJ[2009/05/11 10:14:00]SKJ--* -1300
*--SKJ[2009/05/11 10:15:00]SKJ--* -1500
*--SKJ[2009/05/11 10:16:00]SKJ--* -1700
*--SKJ[2009/05/11 10:17:00]SKJ--* -1900
*--SKJ[2009/05/11 10:18:00]SKJ--* -2100
*--SKJ[2009/05/11 10:19:00]SKJ--* -2300
*--SKJ[2009/05/11 10:20:00]SKJ--* -2500
*--SKJ[2009/05/11 10:21:00]SKJ--* -2700
*--SKJ[2009/05/11 10:22:00]SKJ--* -2900
*--SKJ[2009/05/11 10:23:00]SKJ--* -3100
